id,name,county,state,countyFips,lat,lng,confidence,sourceDate,operator,operatorType,manufacturer,cameraType,direction,zone,surveillance,osmId,osmUrl,crossSourceSiteId,crossSourceCount,crossSourceMeters,crossSourceThresholdM,crossSourceContested,crossSourceAnchorAmbiguous,crossSourceAgencyName
alpr-osm-13427213201,ALPR camera,Ramsey County,MN,27123,45.0967738,-93.1270582,probabilistic,,,Not recorded,Flock Safety,fixed,323,traffic,public,13427213201,https://www.openstreetmap.org/node/13427213201,,0,,50,false,false,
alpr-osm-13427509102,ALPR camera,Hennepin County,MN,27053,45.0295331,-93.2879653,probabilistic,,,Not recorded,Axis Communications,fixed,185;0;92;271;0,traffic,public,13427509102,https://www.openstreetmap.org/node/13427509102,,0,,50,false,false,
alpr-osm-13427509501,ALPR camera,Scott County,MN,27139,44.7742622,-93.4117793,probabilistic,,,Not recorded,Flock Safety,fixed,161,traffic,public,13427509501,https://www.openstreetmap.org/node/13427509501,,0,,50,false,false,
alpr-osm-13428548201,ALPR camera,Pine County,MN,27115,46.3344064,-92.8384015,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13428548201,https://www.openstreetmap.org/node/13428548201,,0,,50,false,false,
alpr-osm-13429057401,ALPR camera,Chippewa County,MN,27023,44.9492573,-95.6972162,probabilistic,,,Not recorded,Flock Safety,fixed,183,traffic,public,13429057401,https://www.openstreetmap.org/node/13429057401,,0,,50,false,false,
alpr-osm-13429167968,ALPR camera,Steele County,MN,27147,44.0968343,-93.255159,probabilistic,,,Not recorded,Flock Safety,fixed,20,parking,public,13429167968,https://www.openstreetmap.org/node/13429167968,,0,,50,false,false,
alpr-osm-13429170576,ALPR camera,Steele County,MN,27147,44.096601,-93.2542207,probabilistic,,,Not recorded,Flock Safety,fixed,40,parking,public,13429170576,https://www.openstreetmap.org/node/13429170576,,0,,50,false,false,
alpr-osm-13429171710,ALPR camera,Steele County,MN,27147,44.0842717,-93.2445435,probabilistic,,,Not recorded,Flock Safety,fixed,90,traffic,public,13429171710,https://www.openstreetmap.org/node/13429171710,,0,,50,false,false,
alpr-osm-13429183452,ALPR camera,Steele County,MN,27147,44.0974636,-93.2533368,probabilistic,,,Not recorded,Flock Safety,fixed,310,parking,public,13429183452,https://www.openstreetmap.org/node/13429183452,,0,,50,false,false,
alpr-osm-13429192309,ALPR camera,Steele County,MN,27147,44.0661065,-93.1951472,probabilistic,,,Not recorded,Flock Safety,fixed,330,traffic,public,13429192309,https://www.openstreetmap.org/node/13429192309,cross-alpr-reported-owatonna-police-department-bixby-road-at-18th-street-northbound,1,23,50,false,false,Owatonna Police Department
alpr-osm-13429780201,ALPR camera,Hennepin County,MN,27053,44.9656321,-93.3507216,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13429780201,https://www.openstreetmap.org/node/13429780201,,0,,50,false,false,
alpr-osm-13430688701,ALPR camera,Anoka County,MN,27003,45.1331733,-93.2675118,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13430688701,https://www.openstreetmap.org/node/13430688701,,0,,50,false,false,
alpr-osm-13431006802,ALPR camera — The Home Depot,Anoka County,MN,27003,45.1957511,-93.3543432,probabilistic,,The Home Depot,Other or unclassified,Flock Safety,fixed,251-296,traffic,public,13431006802,https://www.openstreetmap.org/node/13431006802,,0,,50,false,false,
alpr-osm-13431010701,ALPR camera — The Home Depot,Anoka County,MN,27003,45.1950183,-93.3549366,probabilistic,,The Home Depot,Other or unclassified,Flock Safety,fixed,264-309,traffic,public,13431010701,https://www.openstreetmap.org/node/13431010701,,0,,50,false,false,
alpr-osm-13431011301,ALPR camera — The Home Depot,Anoka County,MN,27003,45.1964105,-93.3561891,probabilistic,,The Home Depot,Other or unclassified,Flock Safety,fixed,71-116,traffic,public,13431011301,https://www.openstreetmap.org/node/13431011301,,0,,50,false,false,
alpr-osm-13431012701,ALPR camera — The Home Depot,Anoka County,MN,27003,45.1959951,-93.3563682,probabilistic,,The Home Depot,Other or unclassified,Flock Safety,fixed,149-194,traffic,public,13431012701,https://www.openstreetmap.org/node/13431012701,,0,,50,false,false,
alpr-osm-13431096301,ALPR camera,Dakota County,MN,27037,44.7310154,-93.2001297,probabilistic,,,Not recorded,Flock Safety,fixed,58,traffic,public,13431096301,https://www.openstreetmap.org/node/13431096301,,0,,50,false,false,
alpr-osm-13431097001,ALPR camera,Dakota County,MN,27037,44.7302036,-93.2008604,probabilistic,,,Not recorded,Flock Safety,fixed,134,traffic,public,13431097001,https://www.openstreetmap.org/node/13431097001,,0,,50,false,false,
alpr-osm-13431399617,ALPR camera,Beltrami County,MN,27007,47.4978198,-94.896123,probabilistic,,,Not recorded,Flock Safety,fixed,130,traffic,public,13431399617,https://www.openstreetmap.org/node/13431399617,,0,,50,false,false,
alpr-osm-13431414996,ALPR camera — Paul Bunyan Drug Task Force,Beltrami County,MN,27007,47.471726,-94.8976373,probabilistic,,Paul Bunyan Drug Task Force,Multi-agency task force,Flock Safety,fixed,35,traffic,public,13431414996,https://www.openstreetmap.org/node/13431414996,,0,,50,false,false,
alpr-osm-13431422681,ALPR camera — Paul Bunyan Drug Task Force,Beltrami County,MN,27007,47.4841046,-94.8855549,probabilistic,,Paul Bunyan Drug Task Force,Multi-agency task force,,fixed,160,traffic,public,13431422681,https://www.openstreetmap.org/node/13431422681,,0,,50,false,false,
alpr-osm-13431429968,ALPR camera — Paul Bunyan Drug Task Force,Beltrami County,MN,27007,47.4607479,-94.8501729,probabilistic,,Paul Bunyan Drug Task Force,Multi-agency task force,Flock Safety,fixed,60,traffic,public,13431429968,https://www.openstreetmap.org/node/13431429968,,0,,50,false,false,
alpr-osm-13431439668,ALPR camera — Paul Bunyan Drug Task Force,Beltrami County,MN,27007,47.483008,-94.8898528,probabilistic,,Paul Bunyan Drug Task Force,Multi-agency task force,Flock Safety,fixed,70,traffic,public,13431439668,https://www.openstreetmap.org/node/13431439668,,0,,50,false,false,
alpr-osm-13431443044,ALPR camera — Paul Bunyan Drug Task Force,Beltrami County,MN,27007,47.4534477,-94.8423284,probabilistic,,Paul Bunyan Drug Task Force,Multi-agency task force,Flock Safety,fixed,295,traffic,public,13431443044,https://www.openstreetmap.org/node/13431443044,,0,,50,false,false,
alpr-osm-13431450931,ALPR camera — Paul Bunyan Drug Task Force,Beltrami County,MN,27007,47.4916286,-94.8882217,probabilistic,,Paul Bunyan Drug Task Force,Multi-agency task force,,fixed,345,traffic,public,13431450931,https://www.openstreetmap.org/node/13431450931,,0,,50,false,false,
alpr-osm-13432495510,ALPR camera,Hennepin County,MN,27053,44.8916271,-93.4181822,probabilistic,,,Not recorded,Flock Safety,fixed,132,traffic,public,13432495510,https://www.openstreetmap.org/node/13432495510,,0,,50,false,false,
alpr-osm-13432530601,ALPR camera,Hennepin County,MN,27053,44.9650533,-93.3513273,probabilistic,,,Not recorded,Flock Safety,fixed,275,traffic,public,13432530601,https://www.openstreetmap.org/node/13432530601,,0,,50,false,false,
alpr-osm-13432532101,ALPR camera,Hennepin County,MN,27053,44.9662287,-93.3515692,probabilistic,,,Not recorded,Flock Safety,fixed,240,traffic,public,13432532101,https://www.openstreetmap.org/node/13432532101,,0,,50,false,false,
alpr-osm-13432542601,ALPR camera,Hennepin County,MN,27053,45.0217988,-93.3724594,probabilistic,,,Not recorded,Flock Safety,fixed,60,traffic,public,13432542601,https://www.openstreetmap.org/node/13432542601,cross-alpr-reported-crystal-police-department-nevada-avenue-north-at-36th-avenue-north,1,20,50,false,false,Crystal Police Department
alpr-osm-13434523001,ALPR camera,Washington County,MN,27163,44.9631075,-92.9634443,probabilistic,,,Not recorded,Flock Safety,fixed,75,traffic,public,13434523001,https://www.openstreetmap.org/node/13434523001,,0,,50,false,false,
alpr-osm-13434560801,ALPR camera,Ramsey County,MN,27123,45.0500729,-93.0626099,probabilistic,,,Not recorded,Flock Safety,fixed,146,traffic,public,13434560801,https://www.openstreetmap.org/node/13434560801,,0,,50,false,false,
alpr-osm-13436975302,ALPR camera,Dakota County,MN,27037,44.9123969,-93.0651481,probabilistic,,,Not recorded,Flock Safety,fixed,219-264,traffic,public,13436975302,https://www.openstreetmap.org/node/13436975302,,0,,50,false,false,
alpr-osm-13438070801,ALPR camera,Ramsey County,MN,27123,44.9366417,-93.1087284,probabilistic,,,Not recorded,Flock Safety,fixed,316,traffic,public,13438070801,https://www.openstreetmap.org/node/13438070801,,0,,50,false,false,
alpr-osm-13438083101,ALPR camera,Ramsey County,MN,27123,44.9563452,-93.0737465,probabilistic,,,Not recorded,Flock Safety,fixed,51,traffic,public,13438083101,https://www.openstreetmap.org/node/13438083101,,0,,50,false,false,
alpr-osm-13438131302,ALPR camera,Anoka County,MN,27003,45.1533081,-93.1638212,probabilistic,,,Not recorded,Flock Safety,fixed,232,traffic,public,13438131302,https://www.openstreetmap.org/node/13438131302,,0,,50,false,false,
alpr-osm-13438632302,ALPR camera,Anoka County,MN,27003,45.25056,-93.0206247,probabilistic,,,Not recorded,Flock Safety,fixed,57,traffic,public,13438632302,https://www.openstreetmap.org/node/13438632302,,0,,50,false,false,
alpr-osm-13439950701,ALPR camera,Hennepin County,MN,27053,45.0048449,-93.2351801,probabilistic,,,Not recorded,Flock Safety,fixed,112,traffic,public,13439950701,https://www.openstreetmap.org/node/13439950701,,0,,50,false,false,
alpr-osm-13440759701,ALPR camera,Dakota County,MN,27037,44.8917966,-93.0808962,probabilistic,,,Not recorded,Flock Safety,fixed,249,traffic,public,13440759701,https://www.openstreetmap.org/node/13440759701,,0,,50,false,false,
alpr-osm-13440760201,ALPR camera,Dakota County,MN,27037,44.8909862,-93.0817357,probabilistic,,,Not recorded,Flock Safety,fixed,333,traffic,public,13440760201,https://www.openstreetmap.org/node/13440760201,,0,,50,false,false,
alpr-osm-13440766202,ALPR camera,Dakota County,MN,27037,44.882722,-93.0776026,probabilistic,,,Not recorded,Flock Safety,fixed,64,traffic,public,13440766202,https://www.openstreetmap.org/node/13440766202,,0,,50,false,false,
alpr-osm-13440769301,ALPR camera,Dakota County,MN,27037,44.8901895,-93.070539,probabilistic,,,Not recorded,Flock Safety,fixed,158,traffic,public,13440769301,https://www.openstreetmap.org/node/13440769301,cross-alpr-reported-west-saint-paul-police-department-marie-avenue-east-and-oakdale-avenue,1,22,50,false,false,West Saint Paul Police Department
alpr-osm-13440770201,ALPR camera,Dakota County,MN,27037,44.8828592,-93.0775872,probabilistic,,,Not recorded,Flock Safety,fixed,210,traffic,public,13440770201,https://www.openstreetmap.org/node/13440770201,,0,,50,false,false,
alpr-osm-13440770901,ALPR camera,Dakota County,MN,27037,44.882397,-93.0775505,probabilistic,,,Not recorded,Flock Safety,fixed,226,traffic,public,13440770901,https://www.openstreetmap.org/node/13440770901,,0,,50,false,false,
alpr-osm-13440771301,ALPR camera,Dakota County,MN,27037,44.8822233,-93.0774555,probabilistic,,,Not recorded,Flock Safety,fixed,316,traffic,public,13440771301,https://www.openstreetmap.org/node/13440771301,,0,,50,false,false,
alpr-osm-13441758201,ALPR camera,Anoka County,MN,27003,45.2022316,-93.3784665,probabilistic,,,Not recorded,Flock Safety,fixed,132-177,traffic,public,13441758201,https://www.openstreetmap.org/node/13441758201,cross-alpr-reported-anoka-police-department-seventh-avenue-and-tyler-street,1,14,50,false,false,Anoka Police Department
alpr-osm-13443726001,ALPR camera,Douglas County,MN,27041,45.8601021,-95.4232088,probabilistic,,,Not recorded,Flock Safety,fixed,48-93,traffic,public,13443726001,https://www.openstreetmap.org/node/13443726001,,0,,50,false,false,
alpr-osm-13444010901,ALPR camera,Hennepin County,MN,27053,45.0038643,-93.2336211,probabilistic,,,Not recorded,Flock Safety,fixed,268,traffic,public,13444010901,https://www.openstreetmap.org/node/13444010901,,0,,50,false,false,
alpr-osm-13446793402,ALPR camera,Douglas County,MN,27041,45.8928293,-95.4028657,probabilistic,,,Not recorded,Flock Safety,fixed,55-100,traffic,public,13446793402,https://www.openstreetmap.org/node/13446793402,,0,,50,false,false,
alpr-osm-13446797401,ALPR camera,Douglas County,MN,27041,45.8962947,-95.3666874,probabilistic,,,Not recorded,Flock Safety,fixed,131-176,traffic,public,13446797401,https://www.openstreetmap.org/node/13446797401,,0,,50,false,false,
alpr-osm-13446816301,ALPR camera,Anoka County,MN,27003,45.1402434,-93.1843624,probabilistic,,,Not recorded,Flock Safety,fixed,147,traffic,public,13446816301,https://www.openstreetmap.org/node/13446816301,,0,,50,false,false,
alpr-osm-13447113301,ALPR camera,Steele County,MN,27147,44.0981016,-93.2531442,probabilistic,,,Not recorded,Flock Safety,fixed,304,traffic,public,13447113301,https://www.openstreetmap.org/node/13447113301,,0,,50,false,false,
alpr-osm-13448700401,ALPR camera,Wright County,MN,27171,45.2945216,-93.7765901,probabilistic,,,Not recorded,Flock Safety,fixed,336;56,traffic,public,13448700401,https://www.openstreetmap.org/node/13448700401,,0,,50,false,false,
alpr-osm-13448709401,ALPR camera,Wright County,MN,27171,45.2950527,-93.7760538,probabilistic,,,Not recorded,Flock Safety,fixed,325,traffic,public,13448709401,https://www.openstreetmap.org/node/13448709401,,0,,50,false,false,
alpr-osm-13451532027,ALPR camera,Steele County,MN,27147,44.107964,-93.2267412,probabilistic,,,Not recorded,Flock Safety,fixed,161,traffic,public,13451532027,https://www.openstreetmap.org/node/13451532027,cross-alpr-reported-owatonna-police-department-north-cedar-avenue-at-24th-street-southbound,1,15,50,false,false,Owatonna Police Department
alpr-osm-13451609794,ALPR camera,Hennepin County,MN,27053,45.0282707,-93.4485756,probabilistic,,,Not recorded,Flock Safety,,340,traffic,public,13451609794,https://www.openstreetmap.org/node/13451609794,cross-alpr-reported-plymouth-police-department-vinewood-lane-at-rockford-road,1,38,50,false,false,Plymouth Police Department
alpr-osm-13454334901,ALPR camera,Hennepin County,MN,27053,45.1627863,-93.5061111,probabilistic,,,Not recorded,Flock Safety,fixed,271-316,traffic,public,13454334901,https://www.openstreetmap.org/node/13454334901,,0,,50,false,false,
alpr-osm-13454369301,ALPR camera,Hennepin County,MN,27053,45.2441161,-93.5205664,probabilistic,,,Not recorded,Flock Safety,fixed,54-99,traffic,public,13454369301,https://www.openstreetmap.org/node/13454369301,,0,,50,false,false,
alpr-osm-13460987167,ALPR camera,Pine County,MN,27115,45.8198113,-92.9660021,probabilistic,,,Not recorded,Flock Safety,fixed,,,,13460987167,https://www.openstreetmap.org/node/13460987167,,0,,50,false,false,
alpr-osm-13461439401,ALPR camera,Crow Wing County,MN,27035,46.1676887,-94.3602067,probabilistic,,,Not recorded,Flock Safety,fixed,327,traffic,public,13461439401,https://www.openstreetmap.org/node/13461439401,,0,,50,false,false,
alpr-osm-13462395801,ALPR camera,Hennepin County,MN,27053,44.9676708,-93.3489192,probabilistic,,,Not recorded,Flock Safety,fixed,70,traffic,public,13462395801,https://www.openstreetmap.org/node/13462395801,cross-alpr-reported-st-louis-park-police-department-16th-street-west-at-park-place-boulevard-2,1,38,50,false,false,St. Louis Park Police Department
alpr-osm-13464451801,ALPR camera,Crow Wing County,MN,27035,46.2927513,-94.2732438,probabilistic,,,Not recorded,Flock Safety,fixed,197,traffic,public,13464451801,https://www.openstreetmap.org/node/13464451801,,0,,50,false,false,
alpr-osm-13464718601,ALPR camera,Scott County,MN,27139,44.7458166,-93.4632708,probabilistic,,,Not recorded,Flock Safety,fixed,104,traffic,public,13464718601,https://www.openstreetmap.org/node/13464718601,,0,,50,false,false,
alpr-osm-13464718602,ALPR camera,Scott County,MN,27139,44.7433666,-93.4671349,probabilistic,,,Not recorded,Flock Safety,fixed,75,traffic,public,13464718602,https://www.openstreetmap.org/node/13464718602,,0,,50,false,false,
alpr-osm-13464732801,ALPR camera,Scott County,MN,27139,44.725424,-93.450868,probabilistic,,,Not recorded,Flock Safety,fixed,38,traffic,public,13464732801,https://www.openstreetmap.org/node/13464732801,,0,,50,false,false,
alpr-osm-13464734401,ALPR camera,Scott County,MN,27139,44.7278194,-93.4513057,probabilistic,,,Not recorded,Flock Safety,fixed,47,traffic,public,13464734401,https://www.openstreetmap.org/node/13464734401,,0,,50,false,false,
alpr-osm-13466489101,ALPR camera,Hennepin County,MN,27053,44.8502213,-93.4374395,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13466489101,https://www.openstreetmap.org/node/13466489101,,0,,50,false,false,
alpr-osm-13475095351,ALPR camera,Washington County,MN,27163,45.2638444,-93.011765,probabilistic,,,Not recorded,Flock Safety,fixed,190,,,13475095351,https://www.openstreetmap.org/node/13475095351,,0,,50,false,false,
alpr-osm-13475281301,ALPR camera,Mille Lacs County,MN,27095,46.0721737,-93.6589301,probabilistic,,,Not recorded,Flock Safety,fixed,178,traffic,public,13475281301,https://www.openstreetmap.org/node/13475281301,,0,,50,false,false,
alpr-osm-13480328501,ALPR camera,Washington County,MN,27163,44.8714649,-92.9999024,probabilistic,,,Not recorded,Flock Safety,fixed,180-180,traffic,public,13480328501,https://www.openstreetmap.org/node/13480328501,,0,,50,false,false,
alpr-osm-13480329702,ALPR camera,Washington County,MN,27163,44.8324964,-92.9654817,probabilistic,,,Not recorded,Flock Safety,fixed,180-180,traffic,public,13480329702,https://www.openstreetmap.org/node/13480329702,,0,,50,false,false,
alpr-osm-13481904001,ALPR camera,Carver County,MN,27019,44.8308751,-93.6012733,probabilistic,,,Not recorded,Flock Safety,fixed,338,traffic,public,13481904001,https://www.openstreetmap.org/node/13481904001,,0,,50,false,false,
alpr-osm-13481904501,ALPR camera,Carver County,MN,27019,44.8305309,-93.60056,probabilistic,,,Not recorded,Flock Safety,fixed,137,traffic,public,13481904501,https://www.openstreetmap.org/node/13481904501,,0,,50,false,false,
alpr-osm-13481905901,ALPR camera,Carver County,MN,27019,44.8310167,-93.5987801,probabilistic,,,Not recorded,Flock Safety,fixed,258,traffic,public,13481905901,https://www.openstreetmap.org/node/13481905901,,0,,50,false,false,
alpr-osm-13481924102,ALPR camera,Hennepin County,MN,27053,44.866798,-93.4447005,probabilistic,,,Not recorded,Flock Safety,fixed,341,traffic,public,13481924102,https://www.openstreetmap.org/node/13481924102,,0,,50,false,false,
alpr-osm-13481925201,ALPR camera,Hennepin County,MN,27053,44.8669307,-93.4433521,probabilistic,,,Not recorded,Flock Safety,fixed,340,traffic,public,13481925201,https://www.openstreetmap.org/node/13481925201,,0,,50,false,false,
alpr-osm-13481926801,ALPR camera,Hennepin County,MN,27053,44.8672002,-93.4416383,probabilistic,,,Not recorded,Flock Safety,fixed,359,traffic,public,13481926801,https://www.openstreetmap.org/node/13481926801,,0,,50,false,false,
alpr-osm-13481955701,ALPR camera,Scott County,MN,27139,44.7740767,-93.4129652,probabilistic,,,Not recorded,Flock Safety,fixed,149,traffic,public,13481955701,https://www.openstreetmap.org/node/13481955701,,0,,50,false,false,
alpr-osm-13481958701,ALPR camera,Scott County,MN,27139,44.7727017,-93.4105932,probabilistic,,,Not recorded,Flock Safety,fixed,235,traffic,public,13481958701,https://www.openstreetmap.org/node/13481958701,,0,,50,false,false,
alpr-osm-13483009820,ALPR camera,Ramsey County,MN,27123,45.0066979,-93.1668297,probabilistic,,,Not recorded,Flock Safety,,0,,,13483009820,https://www.openstreetmap.org/node/13483009820,,0,,50,false,false,
alpr-osm-13485382401,ALPR camera,Hennepin County,MN,27053,44.9628046,-93.2523047,probabilistic,,,Not recorded,Flock Safety,fixed,215,traffic,public,13485382401,https://www.openstreetmap.org/node/13485382401,,0,,50,false,false,
alpr-osm-13485384101,ALPR camera,Hennepin County,MN,27053,44.9626622,-93.2522649,probabilistic,,,Not recorded,Flock Safety,fixed,272,traffic,public,13485384101,https://www.openstreetmap.org/node/13485384101,,0,,50,false,false,
alpr-osm-13485384102,ALPR camera,Hennepin County,MN,27053,44.9626615,-93.2610247,probabilistic,,,Not recorded,Flock Safety,fixed,238,traffic,public,13485384102,https://www.openstreetmap.org/node/13485384102,,0,,50,false,false,
alpr-osm-13485384301,ALPR camera,Hennepin County,MN,27053,44.9627757,-93.2582751,probabilistic,,,Not recorded,Flock Safety,fixed,101,traffic,public,13485384301,https://www.openstreetmap.org/node/13485384301,,0,,50,false,false,
alpr-osm-13485390901,ALPR camera,Hennepin County,MN,27053,44.9591688,-93.2626608,probabilistic,,,Not recorded,Flock Safety,fixed,137,traffic,public,13485390901,https://www.openstreetmap.org/node/13485390901,,0,,50,false,false,
alpr-osm-13485392701,ALPR camera,Hennepin County,MN,27053,44.9520161,-93.2625544,probabilistic,,,Not recorded,Flock Safety,fixed,130,traffic,public,13485392701,https://www.openstreetmap.org/node/13485392701,,0,,50,false,false,
alpr-osm-13485394101,ALPR camera,Hennepin County,MN,27053,44.9484338,-93.2627834,probabilistic,,,Not recorded,Flock Safety,fixed,90,traffic,public,13485394101,https://www.openstreetmap.org/node/13485394101,cross-alpr-reported-minneapolis-police-department-chicago-avenue-and-lake-street-east,1,12,50,false,false,Minneapolis Police Department
alpr-osm-13485395401,ALPR camera,Hennepin County,MN,27053,44.9447959,-93.2625294,probabilistic,,,Not recorded,Flock Safety,fixed,306,traffic,public,13485395401,https://www.openstreetmap.org/node/13485395401,,0,,50,false,false,
alpr-osm-13485396902,ALPR camera,Hennepin County,MN,27053,44.9555984,-93.2472828,probabilistic,,,Not recorded,Flock Safety,fixed,228,traffic,public,13485396902,https://www.openstreetmap.org/node/13485396902,,0,,50,false,false,
alpr-osm-13485398101,ALPR camera,Hennepin County,MN,27053,44.9564219,-93.2472532,probabilistic,,,Not recorded,Flock Safety,fixed,311,traffic,public,13485398101,https://www.openstreetmap.org/node/13485398101,,0,,50,false,false,
alpr-osm-13485406101,ALPR camera,Hennepin County,MN,27053,44.9626702,-93.2486998,probabilistic,,,Not recorded,Flock Safety,fixed,168,traffic,public,13485406101,https://www.openstreetmap.org/node/13485406101,,0,,50,false,false,
alpr-osm-13485406501,ALPR camera,Hennepin County,MN,27053,44.9628044,-93.2553364,probabilistic,,,Not recorded,Flock Safety,fixed,231,traffic,public,13485406501,https://www.openstreetmap.org/node/13485406501,,0,,50,false,false,
alpr-osm-13485407101,ALPR camera,Hennepin County,MN,27053,44.962647,-93.2595587,probabilistic,,,Not recorded,Flock Safety,fixed,307,traffic,public,13485407101,https://www.openstreetmap.org/node/13485407101,,0,,50,false,false,
alpr-osm-13485407201,ALPR camera,Hennepin County,MN,27053,44.9626339,-93.2650116,probabilistic,,,Not recorded,Flock Safety,fixed,310,traffic,public,13485407201,https://www.openstreetmap.org/node/13485407201,,0,,50,false,false,
alpr-osm-13485407301,ALPR camera,Hennepin County,MN,27053,44.9626447,-93.2726797,probabilistic,,,Not recorded,Flock Safety,fixed,49,traffic,public,13485407301,https://www.openstreetmap.org/node/13485407301,,0,,50,false,false,
alpr-osm-13485408301,ALPR camera,Hennepin County,MN,27053,44.9625962,-93.2778818,probabilistic,,,Not recorded,Flock Safety,fixed,149,traffic,public,13485408301,https://www.openstreetmap.org/node/13485408301,,0,,50,false,false,
alpr-osm-13485410101,ALPR camera,Hennepin County,MN,27053,44.9518695,-93.279576,probabilistic,,,Not recorded,Flock Safety,fixed,54,traffic,public,13485410101,https://www.openstreetmap.org/node/13485410101,,0,,50,false,false,
alpr-osm-13496102987,ALPR camera,Washington County,MN,27163,45.0533719,-92.8180658,probabilistic,,,Not recorded,Flock Safety,fixed,260,,,13496102987,https://www.openstreetmap.org/node/13496102987,cross-alpr-reported-stillwater-police-department-olive-street-at-william-street-westbound,1,13,50,false,false,Stillwater Police Department
alpr-osm-13502707301,ALPR camera,Ramsey County,MN,27123,44.9637956,-93.0040837,probabilistic,,,Not recorded,Flock Safety,fixed,192,traffic,public,13502707301,https://www.openstreetmap.org/node/13502707301,,0,,50,false,false,
alpr-osm-13505565501,ALPR camera,Washington County,MN,27163,45.0371635,-92.9811776,probabilistic,,,Not recorded,Flock Safety,fixed,224-269,traffic,public,13505565501,https://www.openstreetmap.org/node/13505565501,,0,,50,false,false,
alpr-osm-13505566601,ALPR camera,Washington County,MN,27163,45.0370471,-92.9812144,probabilistic,,,Not recorded,Flock Safety,fixed,47-92,traffic,public,13505566601,https://www.openstreetmap.org/node/13505566601,,0,,50,false,false,
alpr-osm-13507829601,ALPR camera,Hennepin County,MN,27053,45.1989762,-93.4249772,probabilistic,,,Not recorded,Flock Safety,fixed,223-268,traffic,public,13507829601,https://www.openstreetmap.org/node/13507829601,cross-alpr-reported-dayton-police-department-south-diamond-lake-road-and-arrowood-lane,1,15,50,false,false,Dayton Police Department
alpr-osm-13508172442,ALPR camera,Ramsey County,MN,27123,45.1081471,-93.1916901,probabilistic,,,Not recorded,Flock Safety,fixed,245,,,13508172442,https://www.openstreetmap.org/node/13508172442,,0,,50,false,false,
alpr-osm-13510399201,ALPR camera — The Home Depot,Hennepin County,MN,27053,45.004782,-93.2332734,probabilistic,,The Home Depot,Other or unclassified,Flock Safety,fixed,228,traffic,public,13510399201,https://www.openstreetmap.org/node/13510399201,,0,,50,false,false,
alpr-osm-13511182001,ALPR camera,Washington County,MN,27163,44.9365036,-92.9643768,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13511182001,https://www.openstreetmap.org/node/13511182001,cross-alpr-reported-woodbury-police-department-weir-drive-at-tamarack-road-southbound,1,16,50,false,false,Woodbury Police Department
alpr-osm-13512145801,ALPR camera,Hennepin County,MN,27053,45.1989762,-93.4249772,probabilistic,,,Not recorded,Flock Safety,fixed,223-268,traffic,public,13512145801,https://www.openstreetmap.org/node/13512145801,cross-alpr-reported-dayton-police-department-south-diamond-lake-road-and-arrowood-lane,1,15,50,false,false,Dayton Police Department
alpr-osm-13513440501,ALPR camera,Hennepin County,MN,27053,44.9600073,-93.2955314,probabilistic,,,Not recorded,Flock Safety,fixed,45,parking,public,13513440501,https://www.openstreetmap.org/node/13513440501,,0,,50,false,false,
alpr-osm-13517030601,ALPR camera — The Home Depot,Hennepin County,MN,27053,45.135204,-93.4809871,probabilistic,,The Home Depot,Other or unclassified,Flock Safety,fixed,54,traffic,public,13517030601,https://www.openstreetmap.org/node/13517030601,,0,,50,false,false,
alpr-osm-13522223603,ALPR camera,Dakota County,MN,27037,44.7306091,-93.1987078,probabilistic,,,Not recorded,Flock Safety,fixed,294,traffic,public,13522223603,https://www.openstreetmap.org/node/13522223603,,0,,50,false,false,
alpr-osm-13525129858,ALPR camera,Pine County,MN,27115,46.0109983,-92.9087457,probabilistic,,,Not recorded,Flock Safety,fixed,70,,,13525129858,https://www.openstreetmap.org/node/13525129858,,0,,50,false,false,
alpr-osm-13525204103,ALPR camera,Hennepin County,MN,27053,45.1307477,-93.6284343,probabilistic,,,Not recorded,Flock Safety,fixed,45,,,13525204103,https://www.openstreetmap.org/node/13525204103,,0,,50,false,false,
alpr-osm-13527123801,ALPR camera,Hennepin County,MN,27053,44.8567855,-93.2425235,probabilistic,,,Not recorded,Flock Safety,fixed,304,traffic,public,13527123801,https://www.openstreetmap.org/node/13527123801,,0,,50,false,false,
alpr-osm-13527681822,ALPR camera,Hennepin County,MN,27053,44.8655219,-93.3273283,probabilistic,,,Not recorded,Flock Safety,fixed,20,,,13527681822,https://www.openstreetmap.org/node/13527681822,,0,,50,false,false,
alpr-osm-13527681823,ALPR camera,Hennepin County,MN,27053,44.8669046,-93.3285682,probabilistic,,,Not recorded,Flock Safety,fixed,90,,,13527681823,https://www.openstreetmap.org/node/13527681823,,0,,50,false,false,
alpr-osm-13532690401,ALPR camera,Chisago County,MN,27025,45.3150003,-92.9381588,probabilistic,,,Not recorded,Flock Safety,fixed,201,traffic,public,13532690401,https://www.openstreetmap.org/node/13532690401,,0,,50,false,false,
alpr-osm-13532690701,ALPR camera,Chisago County,MN,27025,45.3147257,-92.9383675,probabilistic,,,Not recorded,Flock Safety,fixed,26,traffic,public,13532690701,https://www.openstreetmap.org/node/13532690701,,0,,50,false,false,
