id,name,county,state,countyFips,lat,lng,confidence,sourceDate,agencyName,reportedLocation,jurisdictionId,locatedBy,ambiguousJunction,statute,sourceUrl,crossSourceSiteId,crossSourceCount,crossSourceMeters,crossSourceThresholdM,crossSourceContested,crossSourceAnchorAmbiguous,crossSourceNearMiss,crossSourceNearMissMeters,crossSourceNearMissSiteId
alpr-reported-wayzata-police-department-grove-lane-at-lake-street-east-southbound,Reported ALPR — Grove Lane at Lake Street East southbound,Hennepin County,MN,27053,44.9703732,-93.5172431,confirmed,,Wayzata Police Department,Grove Lane at Lake Street East southbound,agency-jurisdiction-wayzata-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-wayzata-police-department-grove-lane-at-lake-street-east-southbound,2,19,50,false,false,false,,
alpr-reported-wayzata-police-department-lake-street-east-at-broadway-avenue-westbound,Reported ALPR — Lake Street East at Broadway Avenue westbound,Hennepin County,MN,27053,44.9692172,-93.5115935,confirmed,,Wayzata Police Department,Lake Street East at Broadway Avenue westbound,agency-jurisdiction-wayzata-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-wayzata-police-department-lake-street-east-at-broadway-avenue-westbound,1,4,50,false,false,false,,
alpr-reported-wayzata-police-department-wayzata-boulevard-at-old-long-lake-road-westbound,Reported ALPR — Wayzata Boulevard at Old Long Lake Road westbound,Hennepin County,MN,27053,44.9770894,-93.5319638,confirmed,,Wayzata Police Department,Wayzata Boulevard at Old Long Lake Road westbound,agency-jurisdiction-wayzata-police,osm-intersection,true,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-west-saint-paul-police-department-oakdale-avenue-and-hurley-street-east,Reported ALPR — Oakdale Avenue and Hurley Street East,Dakota County,MN,27037,44.918692,-93.07633,confirmed,,West Saint Paul Police Department,Oakdale Avenue and Hurley Street East,agency-jurisdiction-west-saint-paul-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-west-saint-paul-police-department-stryker-avenue-and-annapolis-street-west,Reported ALPR — Stryker Avenue and Annapolis Street West,Dakota County,MN,27037,44.9196993,-93.0880349,confirmed,,West Saint Paul Police Department,Stryker Avenue and Annapolis Street West,agency-jurisdiction-west-saint-paul-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-west-saint-paul-police-department-stryker-avenue-and-annapolis-street-west,1,17,50,false,false,false,,
alpr-reported-west-saint-paul-police-department-robert-street-south-and-hurley-street-east,Reported ALPR — Robert Street South and Hurley Street East,Dakota County,MN,27037,44.9187269,-93.0806437,confirmed,,West Saint Paul Police Department,Robert Street South and Hurley Street East,agency-jurisdiction-west-saint-paul-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-west-saint-paul-police-department-robert-street-south-and-hurley-street-east,1,20,50,false,false,false,,
alpr-reported-west-saint-paul-police-department-thompson-avenue-east-and-christensen-avenue,Reported ALPR — Thompson Avenue East and Christensen Avenue,Dakota County,MN,27037,44.9015417,-93.0678805,confirmed,,West Saint Paul Police Department,Thompson Avenue East and Christensen Avenue,agency-jurisdiction-west-saint-paul-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-west-saint-paul-police-department-thompson-avenue-east-and-christensen-avenue,1,30,50,false,false,false,,
alpr-reported-west-saint-paul-police-department-wentworth-avenue-east-and-christensen-avenue,Reported ALPR — Wentworth Avenue East and Christensen Avenue,Dakota County,MN,27037,44.8979598,-93.0678535,confirmed,,West Saint Paul Police Department,Wentworth Avenue East and Christensen Avenue,agency-jurisdiction-west-saint-paul-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-west-saint-paul-police-department-wentworth-avenue-east-and-christensen-avenue,1,41,50,false,false,false,,
alpr-reported-west-saint-paul-police-department-mendota-road-east-and-oakdale-avenue,Reported ALPR — Mendota Road East and Oakdale Avenue,Dakota County,MN,27037,44.8835377,-93.0703336,confirmed,,West Saint Paul Police Department,Mendota Road East and Oakdale Avenue,agency-jurisdiction-west-saint-paul-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-west-saint-paul-police-department-mendota-road-east-and-oakdale-avenue,1,20,50,false,false,false,,
alpr-reported-west-saint-paul-police-department-marie-avenue-east-and-oakdale-avenue,Reported ALPR — Marie Avenue East and Oakdale Avenue,Dakota County,MN,27037,44.8903617,-93.0703937,confirmed,,West Saint Paul Police Department,Marie Avenue East and Oakdale Avenue,agency-jurisdiction-west-saint-paul-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-west-saint-paul-police-department-marie-avenue-east-and-oakdale-avenue,1,22,50,false,false,false,,
alpr-reported-west-saint-paul-police-department-robert-street-south-and-butler-avenue-east,Reported ALPR — Robert Street South and Butler Avenue East,Dakota County,MN,27037,44.9124013,-93.08065375,confirmed,,West Saint Paul Police Department,Robert Street South and Butler Avenue East,agency-jurisdiction-west-saint-paul-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-willmar-police-department-lakeland-drive-and-seventh-avenue-se,Reported ALPR — Lakeland Drive and Seventh Avenue SE,Kandiyohi County,MN,27067,45.1171248,-95.0222539,confirmed,,Willmar Police Department,Lakeland Drive and Seventh Avenue SE,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-willmar-police-department-30th-street-and-second-avenue-nw,Reported ALPR — 30th Street and Second Avenue NW,Kandiyohi County,MN,27067,45.1275502,-95.0835954,confirmed,,Willmar Police Department,30th Street and Second Avenue NW,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-willmar-police-department-30th-street-and-second-avenue-nw,1,48,50,false,false,false,,
alpr-reported-willmar-police-department-willmar-avenue-and-5th-street-se,Reported ALPR — Willmar Avenue and 5th Street SE,Kandiyohi County,MN,27067,45.11055655,-95.03819665,confirmed,,Willmar Police Department,Willmar Avenue and 5th Street SE,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-willmar-police-department-willmar-avenue-and-5th-street-se,2,11,50,false,false,false,,
alpr-reported-woodbury-police-department-hudson-road-at-woodbury-drive-eastbound,Reported ALPR — Hudson Road at Woodbury Drive eastbound,Washington County,MN,27163,44.944884525,-92.90331415,confirmed,,Woodbury Police Department,Hudson Road at Woodbury Drive eastbound,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-woodbury-police-department-hudson-road-at-woodbury-drive-eastbound,1,40,50,false,false,false,,
alpr-reported-woodbury-police-department-commerce-drive-at-woodbury-drive,Reported ALPR — Commerce Drive at Woodbury Drive,Washington County,MN,27163,44.941673,-92.903444625,confirmed,,Woodbury Police Department,Commerce Drive at Woodbury Drive,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-woodbury-police-department-commerce-drive-at-woodbury-drive,1,36,50,false,false,false,,
alpr-reported-woodbury-police-department-woodbury-lakes-road-at-spring-hill-drive,Reported ALPR — Woodbury Lakes Road at Spring Hill Drive,Washington County,MN,27163,44.9483125,-92.9297084,confirmed,,Woodbury Police Department,Woodbury Lakes Road at Spring Hill Drive,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-woodbury-police-department-hudson-road-at-radio-drive,Reported ALPR — Hudson Road at Radio Drive,Washington County,MN,27163,44.94401810000001,-92.93431125000001,confirmed,,Woodbury Police Department,Hudson Road at Radio Drive,agency-jurisdiction-woodbury-police,osm-intersection,true,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-woodbury-police-department-woodlane-drive-at-valley-creek-road,Reported ALPR — Woodlane Drive at Valley Creek Road,Washington County,MN,27163,44.925287850000004,-92.96610795000001,confirmed,,Woodbury Police Department,Woodlane Drive at Valley Creek Road,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-woodbury-police-department-woodlane-drive-at-valley-creek-road,1,29,50,false,false,false,,
alpr-reported-woodbury-police-department-queens-drive-at-valley-creek-road,Reported ALPR — Queens Drive at Valley Creek Road,Washington County,MN,27163,44.92449690000001,-92.95959459999999,confirmed,,Woodbury Police Department,Queens Drive at Valley Creek Road,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-woodbury-police-department-queens-drive-at-valley-creek-road,1,30,50,false,false,false,,
alpr-reported-woodbury-police-department-weir-drive-at-tamarack-road-southbound,Reported ALPR — Weir Drive at Tamarack Road southbound,Washington County,MN,27163,44.93640862857143,-92.96453034285715,confirmed,,Woodbury Police Department,Weir Drive at Tamarack Road southbound,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-woodbury-police-department-weir-drive-at-tamarack-road-southbound,1,16,50,false,false,false,,
alpr-reported-woodbury-police-department-weir-drive-at-valley-creek-road,Reported ALPR — Weir Drive at Valley Creek Road,Washington County,MN,27163,44.92648185000001,-92.97276508333334,confirmed,,Woodbury Police Department,Weir Drive at Valley Creek Road,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-woodbury-police-department-weir-drive-at-valley-creek-road,1,24,50,false,false,false,,
alpr-reported-woodbury-police-department-weir-drive-at-tamarack-road,Reported ALPR — Weir Drive at Tamarack Road,Washington County,MN,27163,44.93640862857143,-92.96453034285715,confirmed,,Woodbury Police Department,Weir Drive at Tamarack Road,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,true,16,cross-alpr-reported-woodbury-police-department-weir-drive-at-tamarack-road-southbound
alpr-reported-woodbury-police-department-hudson-road-at-woodbury-drive,Reported ALPR — Hudson Road at Woodbury Drive,Washington County,MN,27163,44.944884525,-92.90331415,confirmed,,Woodbury Police Department,Hudson Road at Woodbury Drive,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,true,40,cross-alpr-reported-woodbury-police-department-hudson-road-at-woodbury-drive-eastbound
alpr-reported-woodbury-police-department-valley-creek-road-at-century-avenue-south,Reported ALPR — Valley Creek Road at Century Avenue South,Washington County,MN,27163,44.92797025714286,-92.98455552857142,confirmed,,Woodbury Police Department,Valley Creek Road at Century Avenue South,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-woodbury-police-department-valley-creek-road-at-century-avenue-south,1,37,50,false,false,false,,
alpr-reported-woodbury-police-department-tamarack-village-at-tamarack-road,Reported ALPR — Tamarack Village at Tamarack Road,Washington County,MN,27163,44.937276049999994,-92.93788850000001,confirmed,,Woodbury Police Department,Tamarack Village at Tamarack Road,agency-jurisdiction-woodbury-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-woodbury-police-department-tamarack-village-at-tamarack-road,1,36,50,false,false,false,,
alpr-reported-wright-county-sheriff-s-office-minnesota-highway-25-at-oakwood-drive-in-monticello,Reported ALPR — Minnesota Highway 25 at Oakwood Drive in Monticello,Wright County,MN,27171,45.2967228,-93.8003932,confirmed,,Wright County Sheriff's Office,Minnesota Highway 25 at Oakwood Drive in Monticello,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-wright-county-sheriff-s-office-minnesota-highway-25-at-oakwood-drive-in-monticello,1,34,50,false,false,false,,
alpr-reported-wyoming-police-department-east-viking-boulevard-at-kettle-river-boulevard-westbound,Reported ALPR — East Viking Boulevard at Kettle River Boulevard westbound,Chisago County,MN,27025,45.3365464,-93.0072099,confirmed,,Wyoming Police Department,East Viking Boulevard at Kettle River Boulevard westbound,agency-jurisdiction-wyoming-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-wyoming-police-department-wyoming-trail-at-pioneer-road-westbound,Reported ALPR — Wyoming Trail at Pioneer Road westbound,Chisago County,MN,27025,45.3330196,-92.9520179,confirmed,,Wyoming Police Department,Wyoming Trail at Pioneer Road westbound,agency-jurisdiction-wyoming-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
